itemid,name,source_type,confidence,policy_hint,reason,path_family,file,line,context,auto_live_promotion
17396,little_worm,HELM_GATHERING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_HELM_SOURCE_REFERENCE,HELM,scripts/globals/hobbies/helm/data.lua,635,"obtainRate = 65.01, -- n=10254, 95% CI +/-0.92pp ||                 breakRate  = 51.35, -- n=10254, 95% CI +/-0.97pp ||  ||                 drops = ||                 { ||                     { 2990, xi.item.BONE_CHIP      }, -- n=1995/6666, 95% CI +/-1.10pp ||                     { 2180, xi.item.BAT_FANG       }, -- n=1450/6666, 95% CI +/-0.99pp ||                     { 1520, xi.item.LITTLE_WORM    }, -- n=1015/6666, 95% CI +/-0.86pp ||                     { 1480, xi.item.GIANT_FEMUR    }, -- n= 989/6666, 95% CI +/-0.85pp ||                     {  580, xi.item.SCORPION_CLAW  }, -- n= 384/6666, 95% CI +/-0.56pp ||                     {  460, xi.item.SCORPION_SHELL }, -- n= 307/6666, 95% CI +/-0.50pp ||                     {  330, xi.item.SACK_OF_SILICA }, -- n= 223/6666, 95% CI +/-0.43pp ||                     {  300, xi.item.RED_ROCK       }, -- n= 199/6666, 95% CI +/-0.41pp ||                     {  160, xi.item.PETRIFIED_LOG  }, -- n= 104/6666, 95% CI +/-0.30pp ||                 },",0
17396,little_worm,HELM_GATHERING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_HELM_SOURCE_REFERENCE,HELM,scripts/globals/hobbies/helm/data.lua,725,"breakRate  = 51.74, -- n=949, 95% CI +/-3.18pp ||  ||                 drops = ||                 { ||                     { 2590, xi.item.CHICKEN_BONE                }, -- n=168/650, 95% CI +/-3.36pp ||                     { 2460, xi.item.BONE_CHIP                   }, -- n=160/650, 95% CI +/-3.31pp ||                     { 1570, xi.item.BAT_FANG                    }, -- n=102/650, 95% CI +/-2.80pp ||                     { 1230, xi.item.LITTLE_WORM                 }, -- n= 80/650, 95% CI +/-2.53pp ||                     {  630, xi.item.SCORPION_SHELL              }, -- n= 41/650, 95% CI +/-1.88pp ||                     {  600, xi.item.SCORPION_CLAW               }, -- n= 39/650, 95% CI +/-1.84pp ||                     {  450, xi.item.ANTLION_JAW                 }, -- n= 29/650, 95% CI +/-1.60pp ||                     {  180, xi.item.BAG_OF_CACTUS_STEMS         }, -- n= 12/650, 95% CI +/-1.07pp ||                     {  150, xi.item.RED_ROCK                    }, -- n= 10/650, 95% CI +/-0.99pp ||                     {  140, xi.item.HIGH_QUALITY_SCORPION_SHELL }, -- n=  9/650, 95% CI +/-0.94pp ||                 },",0
17396,little_worm,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Bastok_Mines/npcs/Gelzerio.lua,14,"|| entity.onTrigger = function(player, npc) ||     local stock = ||     { ||         { xi.item.SILVER_BELT,       11171, 1 }, ||         { xi.item.SWORDBELT,         21780, 1 }, ||         { xi.item.LUGWORM,              12, 3 }, ||         { xi.item.LITTLE_WORM,           4, 2 }, ||         { xi.item.BAMBOO_FISHING_ROD,  535, 1 }, ||         { xi.item.YEW_FISHING_ROD,     236, 2 }, ||         { xi.item.WILLOW_FISHING_ROD,   71, 3 }, ||         { xi.item.ROBE,                240, 3 }, ||         { xi.item.CUFFS,               132, 3 }, ||         { xi.item.SLOPS,               192, 3 }, ||         { xi.item.ASH_CLOGS,           124, 3 },",0
17396,little_worm,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Southern_San_dOria/npcs/Lusiane.lua,14,"---@type TNpcEntity || local entity = {} ||  || entity.onTrigger = function(player, npc) ||     local stock = ||     { ||         { xi.item.LUGWORM,                        12, 2, }, ||         { xi.item.LITTLE_WORM,                     4, 3, }, ||         { xi.item.BAMBOO_FISHING_ROD,            540, 1, }, ||         { xi.item.YEW_FISHING_ROD,               236, 2, }, ||         { xi.item.WILLOW_FISHING_ROD,             72, 3, }, ||         { xi.item.SCROLL_OF_LIGHT_THRENODY,      120, 3, }, ||         { xi.item.SCROLL_OF_LIGHTNING_THRENODY, 1376, 3, }, ||     } ||",0
17396,little_worm,NPC_VENDOR_REFERENCE,HIGH,VENDOR_REVIEW,LOCAL_SHOP_CONTEXT,NPC_SCRIPT,scripts/zones/Aht_Urhgan_Whitegate/npcs/Dwago.lua,14,"---@type TNpcEntity || local entity = {} ||  || entity.onTrigger = function(player, npc) ||     local stock = ||     { ||         { xi.item.LUGWORM,                 9, }, ||         { xi.item.LITTLE_WORM,             3, }, ||         { xi.item.PET_FOOD_ALPHA_BISCUIT, 11, }, ||         { xi.item.PET_FOOD_BETA_BISCUIT,  82, }, ||         { xi.item.JUG_OF_BUG_BROTH,       98, }, ||     } ||  ||     player:showText(npc, ID.text.DWAGO_SHOP_DIALOG) ||     xi.shop.general(player, stock)",0
17396,little_worm,NPC_VENDOR_REFERENCE,HIGH,VENDOR_REVIEW,LOCAL_SHOP_CONTEXT,NPC_SCRIPT,scripts/zones/Windurst_Waters/npcs/Ensasa.lua,28,"{ xi.item.CROSSBOW_BOLT,               6, 2 }, ||         { xi.item.SCROLL_OF_EARTH_THRENODY,  308, 3 }, ||         { xi.item.SCROLL_OF_FIRE_THRENODY,   700, 3 }, ||         { xi.item.WHITE_JAR,                5190, 3 }, ||         { xi.item.BUNDLE_OF_RIVER_FOLIAGE,   640, 3 }, ||         { xi.item.BUNDLE_OF_SEA_FOLIAGE,     640, 3 }, ||         { xi.item.LUGWORM,                    12, 3 }, ||         { xi.item.LITTLE_WORM,                 4, 3 }, ||     } ||  ||     player:showText(npc, zones[xi.zone.WINDURST_WATERS].text.ENSASA_SHOP_DIALOG) ||     xi.shop.nation(player, stock, xi.nation.WINDURST) || end ||  || return entity",0
17396,little_worm,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,ITEM_SCRIPT,scripts/items/little_worm_belt.lua,13,"local itemObject = {} ||  || itemObject.onItemCheck = function(target, item, caster) ||     return xi.itemUtils.itemBoxOnItemCheck(target) || end ||  || itemObject.onItemUse = function(target) ||     npcUtil.giveItem(target, { { xi.item.LITTLE_WORM, 12 } }) || end ||  || return itemObject",0
17397,shell_bug,CHOCOBO_DIGGING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_CHOCOBO_DIGGING_REFERENCE,CHOCOBO_DIGGING,scripts/globals/hobbies/chocobo_digging/data.lua,74,"[1] = { xi.item.PLATE_OF_HEAVY_METAL, 5, xi.craftRank.ADEPT }, ||             [2] = { xi.item.COIN_OF_BIRTH,        5, xi.craftRank.ADEPT }, ||         }, ||         [xi.chocoboDig.layer.REGULAR] = ||         { ||             [1] = { xi.item.CHUNK_OF_TIN_ORE,       50, xi.craftRank.AMATEUR  }, ||             [2] = { xi.item.LUGWORM,                50, xi.craftRank.AMATEUR  }, ||             [3] = { xi.item.SHELL_BUG,              10, xi.craftRank.RECRUIT  }, ||             [4] = { xi.item.SEASHELL,              100, xi.craftRank.RECRUIT  }, ||             [5] = { xi.item.SHALL_SHELL,            50, xi.craftRank.INITIATE }, ||             [6] = { xi.item.BIRD_FEATHER,           50, xi.craftRank.INITIATE }, ||             [7] = { xi.item.GIANT_FEMUR,            50, xi.craftRank.INITIATE }, ||             [8] = { xi.item.CHUNK_OF_PLATINUM_ORE,   5, xi.craftRank.ARTISAN  }, ||             [9] = { xi.item.CORAL_FRAGMENT,          5, xi.craftRank.ARTISAN  }, ||         },",0
17397,shell_bug,CHOCOBO_DIGGING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_CHOCOBO_DIGGING_REFERENCE,CHOCOBO_DIGGING,scripts/globals/hobbies/chocobo_digging/data.lua,833,"[xi.chocoboDig.layer.REGULAR] = ||         { ||             [1] = { xi.item.LUGWORM,                 50, xi.craftRank.AMATEUR   }, ||             [2] = { xi.item.BONE_CHIP,              100, xi.craftRank.AMATEUR   }, ||             [3] = { xi.item.HANDFUL_OF_FISH_SCALES,  50, xi.craftRank.RECRUIT   }, ||             [4] = { xi.item.SEASHELL,               150, xi.craftRank.RECRUIT   }, ||             [5] = { xi.item.GIANT_FEMUR,             50, xi.craftRank.NOVICE    }, ||             [6] = { xi.item.SHELL_BUG,               50, xi.craftRank.INITIATE  }, ||             [7] = { xi.item.LIZARD_MOLT,             50, xi.craftRank.NOVICE    }, ||             [8] = { xi.item.SHALL_SHELL,             50, xi.craftRank.CRAFTSMAN }, ||             [9] = { xi.item.TURTLE_SHELL,            50, xi.craftRank.ARTISAN   }, ||         }, ||         [xi.chocoboDig.layer.BURROW] = -- Set: Feathers ||         { ||             [1] = { xi.item.CLUMP_OF_RED_MOKO_GRASS, 100, xi.craftRank.AMATEUR   },",0
17397,shell_bug,CHOCOBO_DIGGING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_CHOCOBO_DIGGING_REFERENCE,CHOCOBO_DIGGING,scripts/globals/hobbies/chocobo_digging/data.lua,1387,"[3] = { xi.item.ORDELLE_BRONZEPIECE,  5, xi.craftRank.ADEPT }, ||             [4] = { xi.item.ONE_BYNE_BILL,        5, xi.craftRank.ADEPT }, ||             [5] = { xi.item.TUKUKU_WHITESHELL,    5, xi.craftRank.ADEPT }, ||         }, ||         [xi.chocoboDig.layer.REGULAR] = ||         { ||             [1] = { xi.item.LUGWORM,               100, xi.craftRank.AMATEUR    }, ||             [2] = { xi.item.SHELL_BUG,             100, xi.craftRank.AMATEUR    }, ||             [3] = { xi.item.SEASHELL,              100, xi.craftRank.AMATEUR    }, ||             [4] = { xi.item.SHALL_SHELL,            50, xi.craftRank.RECRUIT    }, ||             [5] = { xi.item.BIRD_FEATHER,           50, xi.craftRank.RECRUIT    }, ||             [6] = { xi.item.CHUNK_OF_TIN_ORE,       10, xi.craftRank.INITIATE   }, ||             [7] = { xi.item.GIANT_FEMUR,            10, xi.craftRank.INITIATE   }, ||             [8] = { xi.item.CHUNK_OF_PLATINUM_ORE,   5, xi.craftRank.APPRENTICE }, ||             [9] = { xi.item.CORAL_FRAGMENT,          5, xi.craftRank.CRAFTSMAN  },",0
17397,shell_bug,HELM_GATHERING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_HELM_SOURCE_REFERENCE,HELM,scripts/globals/hobbies/helm/data.lua,595,"||                 drops = ||                 { ||                     { 1910, xi.item.HELMET_MOLE            }, -- n=1976/10355, 95% CI +/-0.76pp ||                     { 1620, xi.item.CHUNK_OF_ROCK_SALT     }, -- n=1673/10355, 95% CI +/-0.71pp ||                     { 1510, xi.item.SEASHELL               }, -- n=1567/10355, 95% CI +/-0.69pp ||                     { 1260, xi.item.LUGWORM                }, -- n=1306/10355, 95% CI +/-0.64pp ||                     { 1240, xi.item.SHELL_BUG              }, -- n=1283/10355, 95% CI +/-0.63pp ||                     { 1220, xi.item.HANDFUL_OF_FISH_SCALES }, -- n=1260/10355, 95% CI +/-0.63pp ||                     {  850, xi.item.CRAB_SHELL             }, -- n= 881/10355, 95% CI +/-0.54pp ||                     {  390, xi.item.TURTLE_SHELL           }, -- n= 409/10355, 95% CI +/-0.38pp ||                 }, ||  ||                 points = ||                 {",0
17397,shell_bug,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/bastok/Out_of_Ones_Shell.lua,54,"[xi.zone.PORT_BASTOK] = ||         { ||             ['Ronan'] = ||             { ||                 onTrade = function(player, npc, trade) ||                     if ||                         quest:getVar(player, 'Prog') == 0 and ||                         npcUtil.tradeMatches(trade, { { xi.item.SHELL_BUG, 3 } }) ||                     then ||                         return quest:progressEvent(84) ||                     end ||                 end, ||  ||                 onTrigger = function(player, npc) ||                     if quest:getVar(player, 'Prog') == 1 then",0
17426,replica_maul,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/bastok/Guest_of_Hauteur.lua,69,"{ ||                 onTrigger = function(player, npc) ||                     local mainSlot = player:getEquipID(xi.slot.MAIN) ||  ||                     if ||                         not player:hasKeyItem(xi.ki.LETTER_FROM_DOMIEN) and ||                         (mainSlot == xi.item.MAUL or ||                         mainSlot == xi.item.REPLICA_MAUL) ||                     then ||                         return quest:progressEvent(57) ||                     end ||                 end, ||             }, ||  ||             onEventFinish =",0
17426,replica_maul,TREASURE_SYSTEM_REFERENCE,MEDIUM,SOURCE_REVIEW,TREASURE_SYSTEM_REFERENCE,TREASURE_SYSTEM,scripts/globals/treasure.lua,1456,"||     [xi.zone.GUSGEN_MINES] = ||     { ||         [treasureType.CHEST] = ||         { ||             { xi.item.NONE,         430 }, -- Gil ||             { xi.item.FROST_SHIELD, 400 }, -- Item ||             { xi.item.REPLICA_MAUL, 100 }, -- Item ||             { xi.item.AMBER_STONE,   10 }, ||             { xi.item.AMETHYST,      10 }, ||             { xi.item.CLEAR_TOPAZ,   10 }, ||             { xi.item.LAPIS_LAZULI,  10 }, ||             { xi.item.LIGHT_OPAL,    10 }, ||             { xi.item.ONYX,          10 }, ||             { xi.item.TOURMALINE,    10 },",0
17593,martial_staff,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Bearclaw_Pinnacle/npcs/Armoury_Crate.lua,64,"--             { itemid = xi.item.CLOUD_EVOKER, droprate =  50 }, -- Cloud Evoker || --         }, ||  || --         { || --             { itemid = xi.item.NONE,                 droprate = 250 }, -- nothing || --             { itemid = xi.item.MARTIAL_BHUJ,         droprate = 125 }, -- Martial Bhuj || --             { itemid = xi.item.MARTIAL_GUN,          droprate = 125 }, -- Martial Gun || --             { itemid = xi.item.MARTIAL_STAFF,        droprate = 125 }, -- Martial Staff || --             { itemid = xi.item.HEXEREI_CAPE,         droprate = 125 }, -- Hexerei Cape || --             { itemid = xi.item.SETTLERS_CAPE,        droprate = 125 }, -- Settler's Cape || --             { itemid = xi.item.SCROLL_OF_RAISE_III,  droprate = 125 }, -- Scroll of Raise III || --         }, ||  || --         { || --             { itemid = xi.item.NONE,                droprate = 250 }, -- nothing",0
17593,martial_staff,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Bearclaw_Pinnacle/npcs/Armoury_Crate.lua,74,"--             { itemid = xi.item.SCROLL_OF_RAISE_III,  droprate = 125 }, -- Scroll of Raise III || --         }, ||  || --         { || --             { itemid = xi.item.NONE,                droprate = 250 }, -- nothing || --             { itemid = xi.item.MARTIAL_BHUJ,        droprate = 125 }, -- Martial Bhuj || --             { itemid = xi.item.MARTIAL_GUN,         droprate = 125 }, -- Martial Gun || --             { itemid = xi.item.MARTIAL_STAFF,       droprate = 125 }, -- Martial Staff || --             { itemid = xi.item.HEXEREI_CAPE,        droprate = 125 }, -- Hexerei Cape || --             { itemid = xi.item.SETTLERS_CAPE,       droprate = 125 }, -- Settler's Cape || --             { itemid = xi.item.SCROLL_OF_RAISE_III, droprate = 125 }, -- Scroll of Raise III || --         }, || --     }, || -- } ||",0
17716,macuahuitl_-1,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/ahtUrhgan/Promotion_Second_Lieutenant.lua,168,"[xi.zone.AHT_URHGAN_WHITEGATE] = ||         { ||             ['Abquhbah'] = ||             { ||                 onTrade = function(player, npc, trade) ||                     local beastmenItems = ||                     { ||                         xi.item.MACUAHUITL_M1, xi.item.MAMOOL_JA_COLLAR, xi.item.MAMOOL_JA_HELM, ||                         xi.item.JADAGNA_M1, xi.item.JANUWIYAH_M1, xi.item.TARIQAH_M1, ||                         xi.item.TROLL_PAULDRON, xi.item.TROLL_VAMBRACE, xi.item.LAMIAN_ARMLET, ||                         xi.item.LAMIAN_KAMAN_M1, xi.item.QUTRUB_GORGET ||                     } ||  ||                     for _, requiredTrade in pairs(beastmenItems) do ||                         if npcUtil.tradeHasExactly(trade, { requiredTrade }) then",0
17775,fukuro,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/bastok/Faded_Promises.lua,17,"|| local quest = Quest:new(xi.questLog.BASTOK, xi.quest.id.bastok.FADED_PROMISES) ||  || quest.reward = || { ||     fame     = 20, ||     fameArea = xi.fameArea.NORG, ||     item     = xi.item.FUKURO, ||     title    = xi.title.ASSASSIN_REJECT, || } ||  || quest.sections = || { ||     { ||         check = function(player, status, vars)",0
17798,shamo,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Bearclaw_Pinnacle/npcs/Armoury_Crate.lua,29,"--             { itemid = xi.item.NONE,         droprate = 950 }, -- nothing || --             { itemid = xi.item.CLOUD_EVOKER, droprate =  50 }, -- Cloud Evoker || --         }, ||  || --         { || --             { itemid = xi.item.NONE,                droprate = 325 }, -- nothing || --             { itemid = xi.item.MARTIAL_SWORD,       droprate = 225 }, -- Martial Sword || --             { itemid = xi.item.SHAMO,               droprate = 125 }, -- Shamo || --             { itemid = xi.item.VENTURERS_BELT,      droprate =  50 }, -- Venturer's Belt || --             { itemid = xi.item.SERENE_RING,         droprate = 100 }, -- Serene Ring || --             { itemid = xi.item.SCROLL_OF_RAISE_III, droprate = 175 }, -- Scroll of Raise III || --         }, ||  || --         { || --             { itemid = xi.item.NONE,                droprate = 325 }, -- nothing",0
17798,shamo,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Bearclaw_Pinnacle/npcs/Armoury_Crate.lua,38,"--             { itemid = xi.item.SERENE_RING,         droprate = 100 }, -- Serene Ring || --             { itemid = xi.item.SCROLL_OF_RAISE_III, droprate = 175 }, -- Scroll of Raise III || --         }, ||  || --         { || --             { itemid = xi.item.NONE,                droprate = 325 }, -- nothing || --             { itemid = xi.item.MARTIAL_SWORD,       droprate = 225 }, -- Martial Sword || --             { itemid = xi.item.SHAMO,               droprate = 125 }, -- Shamo || --             { itemid = xi.item.VENTURERS_BELT,      droprate =  50 }, -- Venturer's Belt || --             { itemid = xi.item.SERENE_RING,         droprate = 100 }, -- Serene Ring || --             { itemid = xi.item.SCROLL_OF_RAISE_III, droprate = 175 }, -- Scroll of Raise III || --         }, || --     }, ||  || --     -- ENM: When Hell Freezes Over",0
17880,jug_of_seedbed_soil,NPC_VENDOR_REFERENCE,HIGH,VENDOR_REVIEW,LOCAL_SHOP_CONTEXT,NPC_SCRIPT,scripts/zones/Kazham/npcs/Toji_Mumosulah.lua,20,"{ xi.item.FANG_NECKLACE,              3816 }, ||         { xi.item.BONE_EARRING,               1812 }, ||         { xi.item.SCROLL_OF_MONOMI_ICHI,      9590 }, ||         { xi.item.GEMSHORN,                   5160 }, ||         { xi.item.PEELED_CRAYFISH,              71 }, ||         { xi.item.BALL_OF_INSECT_PASTE,         40 }, ||         { xi.item.JUG_OF_FISH_BROTH,            90 }, ||         { xi.item.JUG_OF_SEEDBED_SOIL,         476 }, ||         { xi.item.HATCHET,                     500 }, ||         { xi.item.SCROLL_OF_FOE_LULLABY_II,  70140 }, ||         { xi.item.SCROLL_OF_ARMYS_PAEON_III,  3600 }, ||     } ||  ||     player:showText(npc, zones[xi.zone.KAZHAM].text.TOJIMUMOSULAH_SHOP_DIALOG) ||     xi.shop.general(player, stock, xi.fameArea.WINDURST)",0
17920,jug_of_meaty_broth,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Upper_Jeuno/npcs/Theraisie.lua,19,"{ xi.item.JUG_OF_LYRICAL_BROTH,      344 }, ||         { xi.item.JUG_OF_AIRY_BROTH,         591 }, ||         { xi.item.HANDFUL_OF_CRUMBLY_SOIL,  1016 }, ||         { xi.item.JUG_OF_FURIOUS_BROTH,     1305 }, ||         { xi.item.JUG_OF_BLACKWATER_BROTH,  1484 }, ||         { xi.item.JUG_OF_PALE_SAP,          1747 }, ||         { xi.item.JUG_OF_CRACKLING_BROTH,   1747 }, ||         { xi.item.JUG_OF_MEATY_BROTH,       2196 }, ||         { xi.item.JUG_OF_RAPID_BROTH,       2371 }, ||         { xi.item.JUG_OF_CREEPY_BROTH,      2425 }, ||         { xi.item.JUG_OF_MUDDY_BROTH,       2853 }, ||         { xi.item.JUG_OF_DIRE_BROTH,        3004 }, ||         { xi.item.JUG_OF_AGED_HUMUS,        3154 }, ||         { xi.item.PET_FOOD_ALPHA_BISCUIT,    100 }, ||         { xi.item.PET_FOOD_BETA_BISCUIT,     200 },",0
17921,jug_of_muddy_broth,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Upper_Jeuno/npcs/Theraisie.lua,22,"{ xi.item.JUG_OF_FURIOUS_BROTH,     1305 }, ||         { xi.item.JUG_OF_BLACKWATER_BROTH,  1484 }, ||         { xi.item.JUG_OF_PALE_SAP,          1747 }, ||         { xi.item.JUG_OF_CRACKLING_BROTH,   1747 }, ||         { xi.item.JUG_OF_MEATY_BROTH,       2196 }, ||         { xi.item.JUG_OF_RAPID_BROTH,       2371 }, ||         { xi.item.JUG_OF_CREEPY_BROTH,      2425 }, ||         { xi.item.JUG_OF_MUDDY_BROTH,       2853 }, ||         { xi.item.JUG_OF_DIRE_BROTH,        3004 }, ||         { xi.item.JUG_OF_AGED_HUMUS,        3154 }, ||         { xi.item.PET_FOOD_ALPHA_BISCUIT,    100 }, ||         { xi.item.PET_FOOD_BETA_BISCUIT,     200 }, ||         { xi.item.PET_FOOD_GAMMA_BISCUIT,    350 }, ||         { xi.item.PET_FOOD_DELTA_BISCUIT,    500 }, ||         { xi.item.PET_FOOD_EPSILON_BISCUIT,  750 },",0
17922,jug_of_blackwater_broth,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Upper_Jeuno/npcs/Theraisie.lua,16,"local stock = ||     { ||         { xi.item.JUG_OF_LIVID_BROTH,        200 }, ||         { xi.item.JUG_OF_LYRICAL_BROTH,      344 }, ||         { xi.item.JUG_OF_AIRY_BROTH,         591 }, ||         { xi.item.HANDFUL_OF_CRUMBLY_SOIL,  1016 }, ||         { xi.item.JUG_OF_FURIOUS_BROTH,     1305 }, ||         { xi.item.JUG_OF_BLACKWATER_BROTH,  1484 }, ||         { xi.item.JUG_OF_PALE_SAP,          1747 }, ||         { xi.item.JUG_OF_CRACKLING_BROTH,   1747 }, ||         { xi.item.JUG_OF_MEATY_BROTH,       2196 }, ||         { xi.item.JUG_OF_RAPID_BROTH,       2371 }, ||         { xi.item.JUG_OF_CREEPY_BROTH,      2425 }, ||         { xi.item.JUG_OF_MUDDY_BROTH,       2853 }, ||         { xi.item.JUG_OF_DIRE_BROTH,        3004 },",0
18180,goblin_grenade,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/otherAreas/Better_The_Demon_You_Know.lua,15,"local zvahlID = zones[xi.zone.CASTLE_ZVAHL_BAILEYS] || ----------------------------------- ||  || local quest = Quest:new(xi.questLog.OTHER_AREAS, xi.quest.id.otherAreas.BETTER_THE_DEMON_YOU_KNOW) ||  || quest.reward = || { ||     item  = xi.item.GOBLIN_GRENADE, ||     title = xi.title.APOSTATE_FOR_HIRE, || } ||  || quest.sections = || { ||     { ||         check = function(player, status, vars)",0
18181,crude_arrow,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,ITEM_SCRIPT,scripts/items/old_quiver.lua,14,"local itemObject = {} ||  || itemObject.onItemCheck = function(target, item, caster) ||     return xi.itemUtils.itemBoxOnItemCheck(target) || end ||  || itemObject.onItemUse = function(target) ||     npcUtil.giveItem(target, { { xi.item.CRUDE_ARROW, math.randomInt(10, 20) } }) || end ||  || return itemObject",0
18182,crude_arrow_+1,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,ITEM_SCRIPT,scripts/items/old_quiver_+1.lua,14,"local itemObject = {} ||  || itemObject.onItemCheck = function(target, item, caster) ||     return xi.itemUtils.itemBoxOnItemCheck(target) || end ||  || itemObject.onItemUse = function(target) ||     npcUtil.giveItem(target, { { xi.item.CRUDE_ARROW_P1, math.randomInt(10, 20) } }) || end ||  || return itemObject",0
18183,crude_arrow_+2,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,ITEM_SCRIPT,scripts/items/old_quiver_+2.lua,14,"local itemObject = {} ||  || itemObject.onItemCheck = function(target, item, caster) ||     return xi.itemUtils.itemBoxOnItemCheck(target) || end ||  || itemObject.onItemUse = function(target) ||     npcUtil.giveItem(target, { { xi.item.CRUDE_ARROW_P2, math.randomInt(10, 20) } }) || end ||  || return itemObject",0
18184,crude_arrow_+3,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,ITEM_SCRIPT,scripts/items/old_quiver_+3.lua,14,"local itemObject = {} ||  || itemObject.onItemCheck = function(target, item, caster) ||     return xi.itemUtils.itemBoxOnItemCheck(target) || end ||  || itemObject.onItemUse = function(target) ||     npcUtil.giveItem(target, { { xi.item.CRUDE_ARROW_P3, math.randomInt(10, 20) } }) || end ||  || return itemObject",0
18185,crude_arrow_+4,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,ITEM_SCRIPT,scripts/items/old_quiver_+4.lua,14,"local itemObject = {} ||  || itemObject.onItemCheck = function(target, item, caster) ||     return xi.itemUtils.itemBoxOnItemCheck(target) || end ||  || itemObject.onItemUse = function(target) ||     npcUtil.giveItem(target, { { xi.item.CRUDE_ARROW_P4, math.randomInt(10, 20) } }) || end ||  || return itemObject",0
18186,crude_arrow_+5,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,ITEM_SCRIPT,scripts/items/old_quiver_+5.lua,14,"local itemObject = {} ||  || itemObject.onItemCheck = function(target, item, caster) ||     return xi.itemUtils.itemBoxOnItemCheck(target) || end ||  || itemObject.onItemUse = function(target) ||     npcUtil.giveItem(target, { { xi.item.CRUDE_ARROW_P5, math.randomInt(10, 20) } }) || end ||  || return itemObject",0
18187,crude_arrow_+6,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,ITEM_SCRIPT,scripts/items/old_quiver_+6.lua,14,"local itemObject = {} ||  || itemObject.onItemCheck = function(target, item, caster) ||     return xi.itemUtils.itemBoxOnItemCheck(target) || end ||  || itemObject.onItemUse = function(target) ||     npcUtil.giveItem(target, { { xi.item.CRUDE_ARROW_P6, math.randomInt(10, 20) } }) || end ||  || return itemObject",0
